Date,Open,High,Low,Close,Adj Close,Volume
11/29/2001,44.870583,45.14909,44.251678,44.862846,35.832756,11261348
11/30/2001,44.862846,44.862846,44.862846,44.862846,35.832756,0
12/3/2001,45.040779,45.443069,44.251678,44.940208,35.894547,12363553
12/4/2001,45.180035,46.572571,45.025307,46.185753,36.889385,15898483
12/5/2001,47.214684,48.862514,47.036747,48.4757,38.71841,21093888
12/6/2001,49.512367,50.208633,47.361671,47.957367,38.304394,22454000
12/7/2001,47.965103,48.862514,47.965103,48.274555,38.557747,14029005
12/10/2001,48.119831,49.504631,48.119831,48.746471,38.934673,9491492
12/11/2001,48.738735,49.179707,47.818115,48.034733,38.366199,10645111
12/12/2001,48.429283,49.496895,47.825851,48.119831,38.434166,11794845
12/13/2001,48.390602,49.357639,45.744785,48.119831,38.434166,26617666
12/14/2001,48.119831,48.274555,47.230156,48.01152,38.347656,8651117
12/17/2001,48.01152,48.01152,48.01152,48.01152,38.347656,0
12/18/2001,47.965103,48.669109,46.820129,47.833588,38.20554,9990884
12/19/2001,48.568535,48.568535,47.500927,47.763962,38.149929,16473880
12/20/2001,47.733013,48.274555,46.820129,48.01152,38.347656,11381528
12/21/2001,47.191475,48.197193,47.191475,48.01926,38.353836,6510425
12/24/2001,47.346199,48.336449,47.191475,48.073414,38.397091,6400941
12/25/2001,48.073414,48.073414,48.073414,48.073414,38.397091,0
12/26/2001,47.949631,48.429283,46.943913,47.469982,37.915123,4301658
12/27/2001,47.191475,47.415829,46.139336,46.765976,37.352818,16519599
12/28/2001,46.417843,47.176003,44.746799,46.711823,37.30957,13689573
12/31/2001,47.036747,47.78717,46.201225,47.377144,37.840961,7499831
1/1/2002,47.176003,47.794907,46.820129,47.191475,37.692665,4451335
1/2/2002,47.044483,47.346199,46.572571,46.974857,37.51965,4420985
1/3/2002,47.191475,47.493191,45.682896,45.868565,36.636047,10200292
1/4/2002,46.572571,50.402042,46.108391,49.674828,39.676163,28939679
1/7/2002,49.357639,51.144726,49.094604,49.512367,39.546413,19626004
1/8/2002,49.674828,50.285995,48.83157,49.179707,39.280704,10630911
1/9/2002,49.512367,51.910622,48.908936,50.804329,40.57832,40324419
1/10/2002,51.0751,51.779102,49.75993,50.231842,40.121059,15844174
1/11/2002,50.595448,51.83326,49.210651,50.564503,40.386765,19511472
1/14/2002,51.214355,53.225792,49.8605,50.394306,40.250832,30291247
1/15/2002,50.270523,50.889427,49.566521,49.937862,39.886261,10701164
1/16/2002,50.301468,50.518085,48.908936,49.551048,39.577301,8389784
1/17/2002,49.048187,49.968807,48.823833,49.311222,39.385754,12623050
1/18/2002,51.044155,51.044155,47.733013,48.212666,38.508312,14997801
1/21/2002,48.429283,48.847046,48.119831,48.336449,38.607178,6859047
1/22/2002,48.274555,49.326694,47.818115,48.367393,38.631893,12667232
1/23/2002,48.274555,49.032715,48.08115,48.684582,38.885239,7597423
1/24/2002,48.816097,49.048187,48.197193,48.514381,38.749298,5441788
1/25/2002,48.730999,48.738735,48.274555,48.70779,38.903782,3949545
1/28/2002,48.893459,50.131271,48.37513,48.653637,38.860523,15186832
1/29/2002,48.893459,49.272541,48.568535,48.986298,39.126228,9700784
1/30/2002,48.723263,49.202915,47.841324,48.591743,38.811085,9193817
1/31/2002,49.667091,49.667091,46.046501,46.433315,37.087101,43790679
2/1/2002,46.518414,47.253365,46.123863,46.518414,37.155075,28862355
2/4/2002,47.423561,47.423561,45.899509,46.851074,37.420792,12391402
2/5/2002,46.108391,46.727295,45.195507,45.474014,36.320908,21167689
2/6/2002,45.644211,46.031029,44.924736,45.133617,36.04903,28381505
2/7/2002,45.180035,49.187443,45.172298,47.647915,38.057232,52452951
2/8/2002,47.655651,48.661373,47.377144,48.150776,38.458885,27620173
2/11/2002,48.584007,49.048187,47.516399,47.748489,38.137562,15701134
2/12/2002,47.965103,48.661373,47.609234,47.841324,38.211712,18680262
2/13/2002,47.965103,48.429283,47.84906,47.965103,38.310585,21878681
2/14/2002,48.336449,48.955353,47.980576,48.204929,38.502144,12970199
2/15/2002,48.429283,49.481422,48.14304,48.83157,39.002647,32156582
2/18/2002,49.202915,49.790874,48.93988,49.318958,39.391926,22971392
2/19/2002,49.543312,49.976543,49.280277,49.643883,39.651451,18468339
2/20/2002,49.125549,49.272541,48.452492,49.055923,39.181839,11942105
2/21/2002,49.264805,49.667091,48.351921,48.645901,38.854351,9128340
2/22/2002,48.429283,48.792889,48.367393,48.723263,38.91613,5385321
2/25/2002,48.76968,49.009506,48.429283,48.692318,38.891422,5584124
2/26/2002,49.110077,50.131271,48.83157,49.721245,39.713238,18668202
2/27/2002,50.131271,51.098309,49.241596,50.402042,40.257004,46625707
2/28/2002,50.564503,50.959057,47.199211,47.632442,38.044876,38618676
3/1/2002,47.655651,50.239578,47.230156,49.868237,39.830643,29184893
3/4/2002,51.678532,52.606888,48.274555,48.529854,38.761658,73299467
3/5/2002,49.357639,49.419529,48.290028,48.545326,38.774017,28266250
3/6/2002,47.655651,49.744453,47.408089,47.601498,38.020153,21536483
3/7/2002,47.965103,48.336449,47.446774,48.166248,38.471245,14161885
3/8/2002,48.259083,48.661373,47.292046,47.493191,37.933662,11788104
3/11/2002,47.880005,47.880005,45.961403,46.178017,36.883198,25713695
3/12/2002,46.247643,46.332745,45.102673,45.218716,36.116989,16888354
3/13/2002,45.334759,46.201225,45.180035,45.435333,36.290005,17901215
3/14/2002,45.961403,46.17028,45.535904,46.031029,36.765808,10222344
3/15/2002,46.147072,47.880005,46.147072,47.663387,38.069599,27211496
3/18/2002,48.073414,48.398338,47.206947,47.45451,37.902763,13312475
3/19/2002,47.500927,47.609234,46.147072,46.355953,37.025318,10558299
3/20/2002,46.572571,47.168266,46.185753,46.998066,37.538193,15263806
3/21/2002,46.727295,47.137321,46.588043,46.967121,37.51347,7444999
3/22/2002,46.40237,47.129581,45.969135,47.005802,37.544369,12368614
3/25/2002,47.005802,47.005802,47.005802,47.005802,37.544369,0
3/26/2002,46.789185,46.804657,46.23217,46.417843,37.074753,8140052
3/27/2002,46.86655,46.943913,45.621002,46.433315,37.087101,15159564
3/28/2002,46.572571,46.920704,46.038765,46.46426,37.111828,19451496
3/29/2002,46.46426,46.46426,46.46426,46.46426,37.111828,0
4/1/2002,46.673141,47.702068,46.309536,46.750504,37.340466,16271826
4/2/2002,46.495205,47.075428,46.495205,46.967121,37.51347,9707066
4/3/2002,46.951649,46.951649,46.038765,46.255383,36.944996,6812526
4/4/2002,46.495205,49.496895,46.495205,47.245628,37.735916,63835106
4/5/2002,47.38488,48.119831,47.191475,47.299782,37.779175,21476234
4/8/2002,47.539608,47.686596,46.735031,46.882023,37.445503,11127246
4/9/2002,46.959385,47.059956,46.294064,46.441051,37.093292,9133466
4/10/2002,46.417843,46.75824,45.551376,45.83762,36.61132,17253910
4/11/2002,46.131599,46.487469,45.690632,45.884037,36.648388,5220190
4/12/2002,45.930454,46.386898,45.729313,46.147072,36.85849,6607041
4/15/2002,46.108391,46.394634,45.388912,45.559113,36.388866,4188548
4/16/2002,45.489487,45.698368,44.460556,44.723591,35.721519,9746045
4/17/2002,45.156826,45.241924,44.661701,44.878319,35.845116,6063293
4/18/2002,45.180035,45.760258,45.025307,45.234188,36.129349,12479959
4/19/2002,45.265133,46.263119,43.671455,44.050533,35.183941,12423685
4/22/2002,44.096951,44.78548,43.362003,44.445084,35.499073,11355882
4/23/2002,44.592075,45.582321,44.274887,45.056252,35.987228,23675223
4/24/2002,45.334759,49.481422,44.715855,44.816425,35.795677,7760084
4/25/2002,44.947945,45.009834,44.127895,44.406403,35.468185,10921774
4/26/2002,44.483765,45.009834,44.189789,44.638493,35.653561,7301332
4/29/2002,44.715855,44.715855,42.186085,42.596107,34.02227,30502924
4/30/2002,42.54969,43.276901,42.325336,43.068024,34.399193,10912732
5/1/2002,43.068024,43.068024,43.068024,43.068024,34.399193,0
5/2/2002,43.934486,44.251678,43.555408,43.99638,35.140682,8466791
5/3/2002,44.096951,44.862846,44.050533,44.537922,35.573227,11198676
5/6/2002,44.568867,45.025307,44.506973,44.824165,35.801861,8774296
5/7/2002,44.715855,45.535904,44.429611,45.357967,36.228218,7781865
5/8/2002,45.489487,45.706104,44.653965,44.862846,35.832756,11404258
5/9/2002,45.257397,45.60553,44.754536,45.094936,36.018127,7835825
5/10/2002,45.118141,45.226452,44.112423,44.568867,35.59795,8500179
5/13/2002,44.870583,44.870583,44.143368,44.251678,35.344604,5512843
5/14/2002,44.530186,44.700382,43.787498,43.895805,35.060364,5825867
5/15/2002,44.050533,44.406403,43.354263,43.772026,34.961491,7013552
5/16/2002,43.942226,43.988644,42.572899,42.998394,34.343582,8623746
5/17/2002,43.168594,44.476028,42.642525,43.447102,34.701969,18642641
5/20/2002,44.824165,44.839638,42.162872,42.735359,34.133484,15728485
5/21/2002,42.178349,42.294392,38.46492,40.576931,32.409512,36634506
5/22/2002,40.453152,40.615612,39.455166,40.035389,31.976971,13695972
5/23/2002,39.919346,40.197853,38.789845,39.308178,31.396133,13168207
5/24/2002,40.275215,42.394962,40.275215,41.868893,33.441437,20624096
5/27/2002,42.503273,42.503273,41.017902,41.675488,33.286949,11584079
5/28/2002,41.435661,41.435661,39.934818,40.228798,32.131451,15304174
5/29/2002,42.54969,42.54969,39.803299,41.048847,32.786453,11398810
5/30/2002,40.282951,41.721905,40.282951,40.453152,32.310654,14032799
5/31/2002,40.677502,41.157154,39.563477,40.77034,32.563995,13932441
6/3/2002,41.39698,42.077774,40.569195,41.830212,33.410545,17159653
6/4/2002,41.85342,42.534218,41.482079,42.240238,33.738026,13708704
6/5/2002,42.240238,42.936504,42.08551,42.456856,33.911053,12228780
6/6/2002,42.54969,42.859142,41.837948,42.588371,34.016087,11720204
6/7/2002,42.394962,42.696678,41.969467,42.511009,33.954308,10581088
6/10/2002,42.874615,44.096951,42.874615,43.92675,35.085079,12297953
6/11/2002,44.561131,45.087196,44.352249,44.746799,35.740067,14397191
6/12/2002,44.630756,44.630756,44.004116,44.298096,35.38168,7120063
6/13/2002,44.406403,44.708118,43.942226,44.027325,35.165413,5366158
6/14/2002,43.92675,43.942226,43.230484,43.609566,34.831745,8352402
6/17/2002,44.236202,44.236202,43.710136,44.081478,35.20866,5102124
6/18/2002,44.251678,44.715855,43.679192,43.841652,35.017105,5364355
6/19/2002,43.787498,44.68491,43.160858,44.352249,35.424931,15909948
6/20/2002,44.39093,44.607548,43.849388,44.336777,35.412579,7923134
6/21/2002,44.406403,44.406403,43.625034,43.92675,35.085079,5339401
6/24/2002,44.096951,44.096951,43.501255,43.911282,35.072727,4881670
6/25/2002,42.859142,43.570881,41.466606,42.209293,33.71331,65534037
6/26/2002,41.776058,41.992676,41.002426,41.319618,33.002712,20296317
6/27/2002,41.698696,42.286655,41.16489,42.046829,33.583549,18546148
6/28/2002,42.08551,42.08551,41.39698,41.683224,33.293133,11671369
7/1/2002,41.783794,42.394962,41.551704,42.039093,33.577366,5625784
7/2/2002,41.946259,42.077774,41.211308,41.327354,33.008896,6213991
7/3/2002,41.311878,42.240238,41.172626,41.489815,33.138649,15318509
7/4/2002,41.621334,41.92305,41.234516,41.311878,32.996532,6687602
7/5/2002,41.466606,41.590385,40.576931,40.739395,32.539276,13835793
7/8/2002,40.228798,42.364017,40.228798,42.062302,33.595913,29737727
7/9/2002,42.093246,43.106705,41.791531,42.84367,34.220005,23656712
7/10/2002,42.394962,43.160858,42.394962,42.913296,34.275608,17551661
7/11/2002,42.704414,42.797253,40.956009,41.103001,32.829697,16602953
7/12/2002,41.543968,41.675488,40.901855,41.048847,32.786453,10067115
7/15/2002,41.311878,41.311878,40.228798,41.133945,32.85442,6827184
7/16/2002,41.157154,41.358299,39.625366,39.903873,31.871933,14585130
7/17/2002,39.803299,39.996708,38.960045,39.284969,31.377604,24053019
7/18/2002,39.455166,40.290688,39.32365,40.128223,32.051121,11530178
7/19/2002,39.609894,40.592403,39.609894,40.197853,32.106735,14653502
7/22/2002,39.764618,39.903873,39.300442,39.733673,31.735992,9051010
7/23/2002,39.393276,40.197853,39.099297,39.725937,31.729807,15015632
7/24/2002,39.687256,39.749146,38.697006,38.92136,31.087183,14208264
7/25/2002,39.455166,40.174644,38.689274,38.960045,31.118084,39032168
7/26/2002,38.975513,38.975513,37.737705,37.969795,30.32715,18851190
7/29/2002,37.83828,38.766636,36.948605,38.333401,30.617567,27997569
7/30/2002,38.898151,39.114769,37.954323,38.186413,30.500162,20092725
7/31/2002,37.900169,38.333401,37.296738,37.807335,30.197392,22053532
8/1/2002,38.139996,38.52681,37.559772,37.915642,30.283903,12608056
8/2/2002,37.459198,37.830544,36.987286,37.575245,30.012014,12842470
8/5/2002,37.907906,38.00074,37.412781,37.745441,30.147955,14019020
8/6/2002,37.598454,37.745441,37.227112,37.3741,29.851357,10864711
8/7/2002,37.753178,38.194149,37.087856,37.327682,29.814283,15956120
8/8/2002,37.405045,37.552036,35.795895,36.074402,28.813269,23668242
8/9/2002,36.22139,36.461216,35.525124,36.306488,28.998636,21774723
8/12/2002,36.78614,37.644871,36.252335,37.281265,29.777212,28697418
8/13/2002,37.521091,37.753178,37.335419,37.528828,29.974943,10044003
8/14/2002,37.459198,37.675816,36.84803,36.90992,29.480616,15625323
8/15/2002,36.90992,36.90992,36.90992,36.90992,29.480616,0
8/16/2002,37.289001,37.737705,37.180691,37.567509,30.005838,12768003
8/19/2002,37.768654,38.17094,37.768654,37.946587,30.308607,13280955
8/20/2002,38.139996,38.7589,37.969795,38.511337,30.759686,21130546
8/21/2002,38.534546,38.843998,37.876961,37.93885,30.302437,12869841
8/22/2002,38.217358,38.588699,38.06263,38.317928,30.605213,11584894
8/23/2002,38.666061,38.751163,38.155468,38.642853,30.864735,9123984
8/26/2002,38.689274,39.114769,38.557755,38.828526,31.013035,10652110
8/27/2002,40.228798,40.228798,38.06263,38.155468,30.475452,8643917
8/28/2002,37.985268,38.217358,37.784122,38.016212,30.364222,6184326
8/29/2002,37.907906,38.681538,37.846016,38.619644,30.846201,13301255
8/30/2002,38.789845,39.671783,38.52681,39.532532,31.575342,21853417
9/2/2002,40.228798,41.466606,40.228798,41.041111,32.780266,26670049
9/3/2002,41.219044,41.29641,40.398994,40.894119,32.662857,13871747
9/4/2002,40.53825,41.92305,40.383522,41.667751,33.280773,31894338
9/5/2002,41.776058,41.907578,41.002426,41.149418,32.866776,13724991
9/6/2002,41.157154,41.528496,40.731655,41.103001,32.829697,16251526
9/9/2002,40.986954,41.157154,39.880665,40.375786,32.248867,15967178
9/10/2002,40.375786,40.375786,40.375786,40.375786,32.248867,0
9/11/2002,40.383522,40.553722,39.687256,39.826508,31.810139,13354039
9/12/2002,39.888401,40.793549,39.841984,40.30616,32.193256,18011681
9/13/2002,40.406731,40.994694,39.872929,40.07407,32.007866,23927888
9/16/2002,40.228798,40.414471,39.764618,39.927082,31.890476,13671496
9/17/2002,39.958027,40.685238,39.958027,40.47636,32.329185,8634849
9/18/2002,40.228798,40.507305,39.919346,40.019917,31.964615,7935323
9/19/2002,40.1437,40.1437,39.532532,39.934818,31.896641,9761252
9/20/2002,39.455166,39.826508,39.15345,39.532532,31.575342,11360458
9/23/2002,39.764618,40.530514,39.455166,40.228798,32.131451,11773737
9/24/2002,40.07407,40.429939,39.346859,39.532532,31.575342,15622518
9/25/2002,39.315914,39.602158,38.99099,39.509319,31.556789,7831811
9/26/2002,39.764618,39.78009,39.416485,39.563477,31.60004,3775761
9/27/2002,39.571213,40.151436,39.269493,39.91161,31.878109,12056727
9/30/2002,39.803299,40.228798,39.78009,39.927082,31.890476,14572676
10/1/2002,39.625366,39.841984,38.534546,38.681538,30.895632,13415185
10/2/2002,38.681538,38.681538,38.681538,38.681538,30.895632,0
10/3/2002,38.52681,38.604172,37.211636,37.459198,29.919327,31613512
10/4/2002,37.304474,37.420517,36.368382,36.538578,29.184013,25600514
10/7/2002,36.360645,37.389572,36.298752,37.157482,29.678339,13097825
10/8/2002,37.234844,37.722233,37.103329,37.497883,29.950226,8607420
10/9/2002,37.559772,37.660343,36.778404,36.886711,29.462069,9337672
10/10/2002,36.670097,37.041439,36.399326,36.654621,29.276703,9662911
10/11/2002,38.836262,38.836262,36.840294,37.072384,29.610376,8321508
10/14/2002,37.289001,37.660343,37.134274,37.47467,29.931683,6767259
10/15/2002,37.47467,37.47467,37.47467,37.47467,29.931683,0
10/16/2002,37.675816,38.256039,37.567509,37.784122,30.178848,12712751
10/17/2002,37.675816,37.876961,37.389572,37.699024,30.110876,7802889
10/18/2002,37.861488,38.271511,37.3741,37.582981,30.018196,9185448
10/21/2002,37.753178,37.784122,37.319946,37.466934,29.925512,5124453
10/22/2002,37.613926,37.644871,36.987286,37.126537,29.653627,7204832
10/23/2002,36.793877,36.793877,36.422535,36.507633,30.113438,8817617
10/24/2002,36.360645,36.670097,35.447758,35.571541,29.341299,18558311
10/25/2002,35.509651,35.726265,34.279575,34.511665,28.467056,30544301
10/28/2002,34.472984,34.751492,33.738033,34.008804,28.052271,18615528
10/29/2002,34.890743,35.973827,34.674129,35.672112,29.424248,36894126
10/30/2002,35.9893,36.499897,35.9893,36.267807,29.915611,24919770
10/31/2002,36.677834,41.683224,36.677834,41.079792,33.8848,235214701
11/1/2002,41.126209,41.420189,38.952309,39.880665,32.895679,146630706
11/4/2002,40.70071,40.894119,40.275215,40.731655,33.597633,33392921
11/5/2002,41.002426,41.002426,40.182381,40.414471,33.33601,33134632
11/6/2002,40.414471,40.414471,40.414471,40.414471,33.33601,0
11/7/2002,40.77034,41.98494,39.857456,40.174644,33.138184,58068531
11/8/2002,39.300442,40.561459,39.300442,39.919346,32.927593,44186565
11/11/2002,39.919346,39.981236,39.38554,39.609894,32.67234,18798057
11/12/2002,39.300442,40.491833,39.246284,40.352577,33.284954,36052930
11/13/2002,41.737377,41.737377,40.290688,40.669765,33.546585,52733569
11/14/2002,40.77034,41.110737,40.576931,40.986954,33.808224,32692619
11/15/2002,41.327354,41.698696,41.172626,41.497551,34.229393,31721872
11/18/2002,41.466606,42.828197,41.327354,42.062302,34.695225,42852324
11/19/2002,42.062302,42.062302,42.062302,42.062302,34.695225,0
11/20/2002,42.162872,42.998394,41.930786,42.309864,34.899422,48154279
11/21/2002,42.588371,42.859142,42.286655,42.503273,35.05896,28134689
11/22/2002,42.78178,44.62302,42.78178,44.151104,36.418179,87616459
11/25/2002,44.019588,45.133617,43.59409,44.336777,36.571339,61171167
11/26/2002,44.824165,45.767994,44.800957,45.241924,37.317951,89529632
11/27/2002,45.102673,45.327023,44.274887,44.45282,36.667042,45380313
11/28/2002,44.870583,45.327023,44.739063,44.994362,37.113739,45704053
11/29/2002,45.257397,45.60553,43.903542,44.545658,36.743626,51244177
12/2/2002,44.85511,45.976875,44.561131,45.574585,37.592335,38180121
12/3/2002,46.100655,46.688614,44.793221,45.07946,37.183933,50562967
12/4/2002,45.334759,45.54364,44.375458,45.257397,37.330711,59258918
12/5/2002,45.597794,46.092918,45.257397,45.551376,37.573189,42249653
12/6/2002,45.659683,46.263119,45.342495,45.822147,37.796539,23717620
12/9/2002,46.263119,47.075428,45.063988,45.327023,37.388138,52733789
12/10/2002,45.009834,45.528168,44.576603,45.388912,37.439194,29727380
12/11/2002,45.628738,45.93819,44.963417,45.280605,37.349854,26787754
12/12/2002,45.334759,45.574585,44.893791,45.466278,37.502998,25893057
12/13/2002,44.561131,46.216698,44.561131,45.945927,37.898647,24499834
12/16/2002,46.727295,46.727295,45.644211,45.752522,37.739117,43155615
12/17/2002,45.845356,46.077446,45.187771,45.504959,37.534904,31962930
12/18/2002,45.574585,45.783466,44.661701,44.85511,36.998875,22964696
12/19/2002,44.793221,44.932472,44.22847,44.731327,36.896778,25021744
12/20/2002,44.715855,45.31155,44.715855,44.994362,37.113739,23597446
12/23/2002,45.172298,45.180035,44.646229,44.816425,36.966965,16307806
12/24/2002,44.754536,45.218716,43.663719,45.110409,37.209461,23977356
12/25/2002,45.110409,45.110409,45.110409,45.110409,37.209461,0
12/26/2002,45.296078,46.835606,45.257397,46.495205,38.351719,70761143
12/27/2002,46.804657,47.408089,45.984612,46.247643,38.147507,66890763
12/30/2002,45.953667,46.286327,45.504959,46.031029,37.968842,26954972
12/31/2002,46.40237,46.40237,45.961403,46.100655,38.026276,24515675
1/1/2003,46.541622,46.649933,45.969135,46.077446,38.00713,21880820
1/2/2003,46.239906,46.239906,45.272869,45.412125,37.458332,18528885
1/3/2003,45.659683,45.698368,44.421875,44.553394,36.750004,33572541
1/6/2003,44.506973,44.630756,43.965435,44.066006,36.34798,22419339
1/7/2003,44.259415,44.499241,43.988644,44.104687,36.379887,17517601
1/8/2003,44.151104,45.009834,44.120159,44.708118,36.877632,16591798
1/9/2003,44.947945,46.092918,44.909264,45.853092,37.822067,36876217
1/10/2003,46.23217,46.263119,45.180035,45.961403,37.911415,28288903
1/13/2003,45.953667,46.00008,45.566849,45.682896,37.681683,17060658
1/14/2003,45.319286,45.644211,45.102673,45.566849,37.58596,18561290
1/15/2003,45.180035,45.412125,44.468292,44.994362,37.113739,25634749
1/16/2003,44.994362,45.327023,44.615284,45.094936,37.196701,15900900
1/17/2003,45.257397,45.450806,44.963417,45.234188,37.311562,12208272
1/20/2003,45.265133,45.48175,44.677174,44.847374,36.9925,9570011
1/21/2003,44.870583,45.334759,44.561131,45.195507,37.279659,12038256
1/22/2003,45.257397,46.031029,45.071728,45.806675,37.783775,25046174
1/23/2003,45.953667,46.417843,45.118141,45.288342,37.356232,21222534
1/24/2003,45.396652,45.396652,43.516727,43.733345,36.073589,26366054
1/27/2003,43.671455,44.081478,41.837948,42.294392,34.886662,31542005
1/28/2003,41.830212,43.276901,41.667751,43.114441,35.56308,33992819
1/29/2003,47.965103,47.965103,41.98494,42.263447,34.861145,20054096
1/30/2003,42.263447,42.688942,41.257725,41.528496,34.25491,33520708
1/31/2003,41.311878,43.245956,40.739395,42.557426,35.10363,79492783
2/3/2003,43.632771,43.710136,42.789516,43.5322,35.907665,26371632
2/4/2003,43.973171,44.305832,43.362003,43.539936,35.914051,28945476
2/5/2003,43.276901,43.942226,42.959713,43.717873,36.060825,21741225
2/6/2003,43.787498,44.22847,43.648247,44.104687,36.379887,19167930
2/7/2003,44.174313,44.375458,42.921032,43.439365,35.831093,25494030
2/10/2003,43.431629,43.772026,43.168594,43.578617,35.945953,18865072
2/11/2003,43.663719,43.919018,43.36974,43.7024,36.048065,15914220
2/12/2003,43.563145,43.772026,43.098969,43.508991,35.888531,17015650
2/13/2003,43.508991,43.508991,43.508991,43.508991,35.888531,0
2/14/2003,43.586353,44.081478,43.354263,43.957699,36.25864,23967830
2/17/2003,44.468292,45.257397,44.429611,45.14909,37.241379,20447817
2/18/2003,45.334759,45.458542,44.68491,44.816425,36.966965,15043785
2/19/2003,45.033043,45.31155,44.762272,44.924736,37.056309,12018376
2/20/2003,44.870583,45.009834,44.414139,44.700382,36.871246,10000229
2/21/2003,44.739063,45.783466,44.715855,45.628738,37.637012,29198045
2/24/2003,45.976875,46.998066,45.976875,46.835606,38.632496,61391175
2/25/2003,46.417843,46.657669,45.60553,45.729313,37.719971,32075432
2/26/2003,45.899509,46.092918,45.102673,45.272869,37.343468,25385011
2/27/2003,45.071728,45.953667,44.917,45.706104,37.700829,27485535
2/28/2003,45.953667,46.851074,45.265133,45.60553,37.617863,47874501
3/3/2003,45.644211,46.603516,45.373444,45.767994,37.751873,42452728
3/4/2003,45.504959,45.914982,45.025307,45.210979,37.292416,17313266
3/5/2003,44.955681,45.009834,43.810707,44.708118,36.877632,36934294
3/6/2003,44.568867,44.653965,43.980907,44.151104,36.418179,15901346
3/7/2003,43.013866,43.772026,43.013866,43.478046,35.862999,21737076
3/10/2003,43.462574,43.570881,42.480064,42.851406,35.346119,25787755
3/11/2003,42.54969,44.468292,42.410435,44.120159,36.392654,26619773
3/12/2003,44.096951,44.22847,42.789516,43.060287,35.518417,16403110
3/13/2003,43.013866,43.462574,42.61158,43.00613,35.473736,23119757
3/14/2003,43.00613,43.00613,43.00613,43.00613,35.473736,0
3/17/2003,43.013866,43.462574,42.588371,43.253693,35.677952,25967117
3/18/2003,43.253693,43.253693,43.253693,43.253693,35.677952,0
3/19/2003,43.632771,44.205257,43.563145,44.104687,36.379887,22778832
3/20/2003,43.323318,45.783466,43.323318,45.388912,37.439194,32958521
3/21/2003,45.118141,45.636475,44.143368,45.412125,37.458332,26459445
3/24/2003,45.319286,45.319286,43.563145,43.76429,36.099117,25710179
3/25/2003,43.168594,44.359985,42.882351,44.205257,36.462852,22669135
3/26/2003,44.329041,44.584339,43.725609,44.019588,36.3097,18040551
3/27/2003,43.772026,43.888069,43.199539,43.400684,35.799183,16170214
3/28/2003,43.462574,44.313568,43.346527,44.166576,36.430935,19721618
3/31/2003,43.493519,43.756554,42.642525,43.029339,35.492878,21693095
4/1/2003,42.704414,43.748817,42.704414,43.485783,35.869381,17210549
4/2/2003,43.717873,44.251678,43.478046,43.679192,36.028927,16156222
4/3/2003,43.787498,44.406403,43.640511,44.174313,36.437325,14405412
4/4/2003,44.274887,45.504959,44.274887,45.404388,37.451958,31764470
4/7/2003,45.682896,46.727295,45.644211,46.441051,38.307049,31859483
4/8/2003,46.108391,46.23217,45.566849,45.822147,37.796539,19556546
4/9/2003,45.357967,45.628738,44.483765,44.615284,36.80106,20557437
4/10/2003,44.545658,44.638493,43.648247,44.135632,36.405411,18817828
4/11/2003,44.313568,45.489487,43.710136,45.31155,37.375374,22342571
4/15/2003,45.334759,45.365704,42.418171,43.679192,36.028927,37783336
4/16/2003,44.081478,44.151104,43.385212,43.911282,36.22036,19539929
4/17/2003,43.911282,43.911282,42.727627,43.037079,35.499275,20068676
4/18/2003,43.037079,43.037079,43.037079,43.037079,35.499275,0
4/21/2003,43.323318,43.632771,42.859142,43.215012,35.646034,13972279
4/22/2003,43.114441,43.13765,42.356281,42.921032,35.403549,25055855
4/23/2003,43.555408,44.011852,41.737377,41.961731,34.61227,102192121
4/24/2003,42.240238,42.859142,42.039093,42.364017,34.944088,42016085
4/25/2003,42.08551,42.487801,41.311878,41.497551,34.229393,35756503
4/28/2003,41.466606,42.348545,40.963745,42.116455,34.739891,31545702
4/29/2003,42.240238,42.371754,41.892101,42.21703,34.822853,20402085
4/30/2003,42.201557,42.627052,41.938522,42.464588,35.027046,15726340
5/1/2003,42.464588,42.464588,42.464588,42.464588,35.027046,0
5/2/2003,42.487801,42.534218,41.977203,42.309864,34.899422,14984881
5/5/2003,42.54969,42.704414,41.698696,41.861156,34.529305,17855366
5/6/2003,41.776058,42.186085,41.451134,41.760586,34.44635,19918236
5/7/2003,41.219044,41.582649,41.002426,41.087528,33.891171,18997758
5/8/2003,41.002426,41.149418,39.919346,40.159172,33.125427,33854963
5/9/2003,39.787827,40.77034,39.787827,40.391258,33.316856,19821414
5/12/2003,40.53825,40.692978,39.958027,40.352577,33.284954,13685754
5/13/2003,40.522778,40.669765,40.190117,40.499569,33.406204,11003699
5/14/2003,40.499569,41.342827,40.499569,41.234516,34.012421,18306996
5/15/2003,41.257725,41.528496,41.017902,41.366035,34.120903,12833745
5/16/2003,41.621334,41.745113,41.29641,41.567177,34.286816,14092246
5/19/2003,41.62907,41.953995,41.389244,41.636806,34.344242,16571569
5/20/2003,40.925064,42.209293,40.925064,42.100983,34.727131,19077874
5/21/2003,42.193817,42.364017,41.667751,42.054565,34.688835,16666394
5/22/2003,41.868893,42.580635,41.698696,42.487801,35.046196,19418825
5/23/2003,41.930786,42.070038,41.636806,41.814739,35.526398,9865145
5/26/2003,41.776058,43.478046,41.621334,43.23822,36.735813,19573912
5/27/2003,43.184067,44.004116,43.060287,43.392948,36.867268,25104050
5/28/2003,43.478046,44.762272,43.478046,44.561131,37.859779,33110635
